time,open,high,low,close,volume
2018-01-01 00:00:00+00:00,0.77979,0.78163,0.77955,0.7799,10413
2018-01-02 00:00:00+00:00,0.78008,0.78443,0.78008,0.78305,80107
2018-01-03 00:00:00+00:00,0.78312,0.78445,0.78054,0.78268,108894
2018-01-04 00:00:00+00:00,0.78262,0.78678,0.7815,0.78636,109854
2018-01-05 00:00:00+00:00,0.78635,0.78744,0.78356,0.78589,109357
2018-01-07 00:00:00+00:00,0.78619,0.78704,0.7859,0.78591,4408
2018-01-08 00:00:00+00:00,0.78609,0.78725,0.7827,0.78451,79834
2018-01-09 00:00:00+00:00,0.78434,0.78635,0.78075,0.78108,117563
2018-01-10 00:00:00+00:00,0.78118,0.78658,0.78086,0.78465,163383
2018-01-11 00:00:00+00:00,0.78469,0.7895,0.78383,0.7886,153798
2018-01-12 00:00:00+00:00,0.7886,0.79226,0.78486,0.79136,161801
2018-01-14 00:00:00+00:00,0.79032,0.79168,0.79032,0.79081,4400
2018-01-15 00:00:00+00:00,0.79085,0.79785,0.79074,0.79602,137251
2018-01-16 00:00:00+00:00,0.79601,0.79747,0.79381,0.79705,142967
2018-01-17 00:00:00+00:00,0.7971,0.80223,0.79412,0.79711,195303
2018-01-18 00:00:00+00:00,0.79722,0.80112,0.79421,0.80057,170662
2018-01-19 00:00:00+00:00,0.80056,0.80375,0.79827,0.79838,154940
2018-01-21 00:00:00+00:00,0.8,0.80024,0.79933,0.80015,5050
2018-01-22 00:00:00+00:00,0.80025,0.80262,0.79791,0.80075,108949
2018-01-23 00:00:00+00:00,0.80077,0.80292,0.79575,0.80046,153345
2018-01-24 00:00:00+00:00,0.80044,0.80822,0.79938,0.80499,184227
2018-01-25 00:00:00+00:00,0.80526,0.81185,0.80055,0.80288,316801
2018-01-26 00:00:00+00:00,0.80305,0.81356,0.80255,0.81086,237470
2018-01-28 00:00:00+00:00,0.81003,0.81172,0.81003,0.81166,5736
2018-01-29 00:00:00+00:00,0.81157,0.81171,0.80743,0.80957,178929
2018-01-30 00:00:00+00:00,0.80975,0.81123,0.80439,0.80995,184583
2018-01-31 00:00:00+00:00,0.80958,0.81157,0.80353,0.80592,237161
2018-02-01 00:00:00+00:00,0.80613,0.80671,0.79884,0.80393,213295
2018-02-02 00:00:00+00:00,0.80394,0.80394,0.79182,0.79202,245641
2018-02-04 00:00:00+00:00,0.79102,0.79159,0.78922,0.79045,13782
2018-02-05 00:00:00+00:00,0.79058,0.79529,0.78724,0.78774,272070
2018-02-06 00:00:00+00:00,0.78754,0.79089,0.78357,0.78934,350304
2018-02-07 00:00:00+00:00,0.78913,0.79075,0.78113,0.78163,201332
2018-02-08 00:00:00+00:00,0.78171,0.78427,0.77684,0.77884,291170
2018-02-09 00:00:00+00:00,0.77845,0.78298,0.7759,0.78126,296638
2018-02-11 00:00:00+00:00,0.7815,0.78208,0.78119,0.78203,5622
2018-02-12 00:00:00+00:00,0.78195,0.78635,0.78099,0.78579,162971
2018-02-13 00:00:00+00:00,0.78575,0.78759,0.78295,0.78615,163328
2018-02-14 00:00:00+00:00,0.78613,0.79341,0.77761,0.79297,274437
2018-02-15 00:00:00+00:00,0.79295,0.7966,0.78923,0.79429,222840
2018-02-16 00:00:00+00:00,0.79423,0.79875,0.78945,0.79073,201830
2018-02-18 00:00:00+00:00,0.79046,0.79155,0.79045,0.79115,3462
2018-02-19 00:00:00+00:00,0.79117,0.79347,0.78997,0.79089,104572
2018-02-20 00:00:00+00:00,0.79093,0.7933,0.78744,0.78806,192027
2018-02-21 00:00:00+00:00,0.78806,0.78978,0.77972,0.77973,227339
2018-02-22 00:00:00+00:00,0.77974,0.78596,0.77909,0.78379,188181
2018-02-23 00:00:00+00:00,0.78373,0.78431,0.78051,0.78365,147873
2018-02-25 00:00:00+00:00,0.78401,0.78444,0.78371,0.78385,6196
2018-02-26 00:00:00+00:00,0.78383,0.78929,0.78258,0.78497,144530
2018-02-27 00:00:00+00:00,0.78509,0.78684,0.77834,0.77933,210372
2018-02-28 00:00:00+00:00,0.77903,0.78189,0.77566,0.77631,182443
2018-03-01 00:00:00+00:00,0.77618,0.77676,0.77134,0.77646,243309
2018-03-02 00:00:00+00:00,0.77649,0.7773,0.77389,0.77605,194920
2018-03-04 00:00:00+00:00,0.776,0.77676,0.77452,0.77559,6004
2018-03-05 00:00:00+00:00,0.77568,0.77721,0.77269,0.77646,155228
2018-03-06 00:00:00+00:00,0.77657,0.78417,0.77571,0.77859,191898
2018-03-07 00:00:00+00:00,0.77855,0.78288,0.77729,0.78264,188069
2018-03-08 00:00:00+00:00,0.7828,0.78382,0.77731,0.77908,184737
2018-03-09 00:00:00+00:00,0.77903,0.7853,0.77774,0.7846,148930
2018-03-11 00:00:00+00:00,0.7848,0.78655,0.78452,0.78608,5784
2018-03-12 00:00:00+00:00,0.7861,0.78797,0.78549,0.78713,101704
2018-03-13 00:00:00+00:00,0.78742,0.78973,0.78465,0.78597,168357
2018-03-14 00:00:00+00:00,0.78576,0.79144,0.78568,0.78801,152150
2018-03-15 00:00:00+00:00,0.78812,0.78845,0.77885,0.77891,137982
